Did_Poke1_Win,Hp_diff,Attack_diff,Defense_diff,Sp_Attack_diff,Sp_Defense_diff,Speed_diff
0,-25,25,-6,-75,20,26
0,-25,40,-32,-75,20,37
0,-15,0,25,-60,-10,-5
0,-25,-30,10,-70,-40,-15
1,20,15,0,15,-15,5
0,-15,-40,-5,-50,-45,-10
0,-15,-30,-15,-30,-10,100
0,-35,-50,-35,-55,-35,50
0,-20,50,30,-60,-40,25
0,-45,25,5,-85,-65,0
0,10,-7,-15,-37,25,17
0,-15,-32,-40,-67,0,-8
0,-40,-35,75,-80,-45,20
1,-15,-15,-25,20,-15,60
0,-30,-30,-40,5,-35,45
0,-45,-45,-55,-10,-55,30
1,-25,15,95,-25,-45,20
0,-45,-15,15,-65,-65,-10
1,30,25,-10,-45,10,0
0,5,0,-35,-70,-40,-25
0,15,-10,-5,-40,5,20
0,-10,-35,-30,-65,-20,-5
0,-15,30,-15,-50,-30,60
0,-40,5,-40,-75,-55,25
0,-23,10,-30,-52,-28,10
0,-25,-20,10,10,-20,20
0,-50,-45,-15,-15,-35,-5
0,20,-5,25,-10,-10,-20
0,15,-15,-20,-70,-50,-35
1,-10,20,-15,-30,-10,55
0,-25,5,-30,-45,-25,40
1,5,40,45,-55,-25,-5
0,-20,15,30,-65,-45,-15
0,-35,0,15,-80,-60,-30
1,5,-10,-20,-30,30,50
0,-35,-40,-50,-60,10,20
0,5,25,-20,-10,-20,20
0,-10,10,-35,-25,-45,5
0,-25,-5,-50,-40,-60,-10
1,15,50,-5,-45,-5,5
0,5,20,-15,-60,-30,-5
0,-5,0,-35,-75,-55,-15
1,-20,-30,-40,25,5,70
0,-35,-45,-55,10,-20,55
0,-50,-60,-70,-5,-35,40
1,15,15,10,-40,0,20
0,-10,-15,-20,-60,-40,40
0,-35,-30,-45,-70,-50,40
1,15,30,-5,-10,-10,45
0,-20,-10,-40,-40,-40,10
0,-10,25,-25,-50,-20,45
0,-35,0,-50,-75,-45,20
1,5,2,-7,-15,-10,35
0,-25,-28,-37,-45,-40,5
0,-10,-10,-25,-45,-25,65
0,-35,-35,-50,-70,-50,40
0,-40,20,-35,-60,-20,70
0,-65,-25,-60,-75,-45,45
0,-5,-15,-25,-20,-15,40
0,-15,-25,-35,-70,-35,-5
0,-15,15,-5,-50,-10,-20
0,-40,-10,-30,-65,-35,-25
0,-15,-15,-15,-25,-15,-10
0,-30,-30,-30,-35,-25,-20
0,0,0,-15,-45,-15,40
0,-35,-35,-50,-80,-50,5
0,65,-10,-40,-25,-40,-5
0,40,-35,-65,-65,-65,-30
1,-2,-4,-10,-29,10,50
0,-37,-39,-45,-60,-25,15
0,20,-10,-12,-15,0,10
0,-5,-35,-37,-50,-25,-15
1,6,22,-8,-25,-15,35
0,-14,-8,-28,-55,-35,15
0,-29,-23,-45,-70,-50,0
1,15,12,2,-35,-5,26
0,-5,-18,-18,-55,-35,6
0,-20,-33,-33,-70,-50,-9
0,0,20,25,-65,-35,15
0,-25,-5,0,-90,-60,-10
0,-15,10,-30,-20,-10,60
0,-40,-25,-45,-60,-40,40
0,-15,15,-16,-45,-11,30
0,-40,-20,-41,-70,-36,5
0,-10,10,-20,-49,-29,50
0,-35,-20,-55,-79,-59,20
0,-20,1,-25,-60,-20,47
0,-45,-24,-50,-85,-55,22
0,8,0,-10,-40,-20,51
0,-12,-20,-30,-60,-40,21
0,-35,-35,-45,-75,-55,6
0,-10,10,-45,-65,-10,25
0,-30,-55,-35,-85,-65,-15
0,-35,-45,-55,-90,-70,0
0,-15,-35,-35,-20,-10,20
0,-25,-60,-30,-85,-65,-20
0,-30,-50,-50,-90,-70,-5
1,4,3,15,-25,15,28
0,-16,-17,-5,-45,-10,8
0,-31,-32,-20,-60,-26,-7
1,3,4,-7,-1,-5,50
0,-17,-16,-27,-30,-25,30
0,-36,-28,-42,-50,-40,15
1,5,2,-2,-10,10,30
0,-15,-18,-22,-30,-10,10
0,-30,-31,-36,-45,-25,-5
1,40,35,30,15,25,60
1,46,45,20,69,15,90
1,31,69,25,15,25,40
1,1,19,-5,-15,-5,30
0,-19,-1,-25,-35,-25,10
1,30,35,20,40,10,50
1,30,25,15,40,15,60
1,30,20,30,10,50,45
1,100,45,-5,-20,35,-10
1,20,40,-5,-25,0,90
1,0,50,35,-20,-5,40
0,-30,15,20,-30,-30,15
1,10,-5,55,30,-5,15
0,-25,-25,30,5,-20,-5
0,5,-5,0,0,0,0
1,5,65,-10,10,35,25
1,5,0,-10,25,20,90
1,70,0,-10,25,20,25
0,-5,-10,-20,-40,-10,15
0,-12,-17,-22,-37,-27,8
1,70,20,10,0,20,20
1,35,60,9,-25,25,41
0,-40,-55,-15,-70,-55,40
1,15,35,25,-45,-5,70
1,5,60,30,-30,-5,45
1,5,30,-13,15,10,53
1,5,18,-13,10,10,65
1,5,-15,-35,30,20,55
1,10,45,10,-30,5,65
1,-20,-20,-5,15,45,50
1,0,10,15,15,10,75
0,-30,-20,-15,-15,-20,45
1,20,27,-5,-20,5,28
0,-15,2,-10,-50,-25,23
1,-5,0,25,10,-30,45
0,-30,-25,0,-15,-50,20
1,45,30,10,-45,5,50
1,5,-10,45,15,-35,20
1,190,-60,-65,-50,30,10
1,45,65,50,-40,-30,0
0,20,20,25,-55,-45,-15
1,5,25,50,0,-5,20
0,-20,0,25,-25,-30,-5
0,30,-10,5,-25,0,-10
1,-10,40,9,-50,35,36
1,-10,55,-17,-50,35,47
1,0,15,40,-35,5,5
0,-10,-15,25,-45,-25,-5
1,35,30,15,40,0,15
0,0,-25,10,-25,-30,0
1,0,-15,0,-5,5,110
0,-20,-35,-20,-30,-20,60
1,-5,65,45,-35,-25,35
0,-30,40,20,-60,-50,10
1,25,8,0,-12,40,27
0,0,-17,-25,-42,15,2
0,-25,-20,90,-55,-30,30
1,0,0,-10,45,0,70
1,-15,-15,-25,30,-20,55
0,-30,-30,-40,15,-40,40
1,-10,30,110,0,-30,30
0,-30,0,30,-40,-50,0
1,45,40,5,-20,25,10
0,20,15,-20,-45,-25,-15
1,30,5,10,-15,20,30
0,5,-20,-15,-40,-5,5
1,0,45,0,-25,-15,70
0,-25,20,-25,-50,-40,35
0,-8,25,-15,-27,-13,20
1,-10,-5,25,35,-5,30
0,-35,-30,0,10,-20,5
1,35,10,40,15,5,-10
0,30,0,-5,-45,-35,-25
1,5,35,0,-5,5,65
1,-10,20,-15,-20,-10,50
1,20,55,60,-30,-10,5
0,-5,30,45,-40,-30,-5
0,-20,15,30,-55,-45,-20
1,20,5,-5,-5,45,60
0,-20,-25,-35,-35,25,30
1,20,40,-5,15,-5,30
0,5,25,-20,0,-30,15
0,-10,10,-35,-15,-45,0
1,30,65,10,-20,10,15
1,20,35,0,-35,-15,5
0,10,15,-20,-50,-40,-5
1,-5,-15,-25,50,20,80
1,-20,-30,-40,35,-5,65
0,-35,-45,-55,20,-20,50
1,30,30,25,-15,15,30
0,5,0,-5,-35,-25,50
0,-20,-15,-30,-45,-35,50
1,30,45,10,15,5,55
0,-5,5,-25,-15,-25,20
1,5,40,-10,-25,-5,55
0,-20,15,-35,-50,-30,30
1,20,17,8,10,5,45
0,-10,-13,-22,-20,-25,15
1,5,5,-10,-20,-10,75
0,-20,-20,-35,-45,-35,50
1,-25,35,-20,-35,-5,80
0,-50,-10,-45,-50,-30,55
1,10,0,-10,5,0,50
0,0,-10,-20,-45,-20,5
1,0,30,10,-25,5,-10
0,-25,5,-15,-40,-20,-15
1,15,15,15,25,15,10
0,-15,-15,-15,-10,-10,-10
1,15,15,0,-20,0,50
0,-20,-20,-35,-55,-35,15
1,80,5,-25,0,-25,5
0,55,-20,-50,-40,-50,-20
1,13,11,5,-4,25,60
0,-22,-24,-30,-35,-10,25
1,35,5,3,10,15,20
0,10,-20,-22,-25,-10,-5
1,21,37,7,0,0,45
0,1,7,-13,-30,-20,25
0,-14,-8,-30,-45,-35,10
1,30,27,17,-10,10,36
0,10,-3,-3,-30,-20,16
0,-5,-18,-18,-45,-35,1
1,15,35,40,-40,-20,25
0,-10,10,15,-65,-45,0
1,0,25,-15,5,5,70
0,-25,-10,-30,-35,-25,50
1,0,30,-1,-20,4,40
0,-25,-5,-26,-45,-21,15
1,5,25,-5,-24,-14,60
0,-20,-5,-40,-54,-44,30
1,-5,16,-10,-35,-5,57
0,-30,-9,-35,-60,-40,32
1,23,15,5,-15,-5,61
0,3,-5,-15,-35,-25,31
0,-20,-20,-30,-50,-40,16
0,5,25,-30,-40,5,35
0,-15,-40,-20,-60,-50,-5
0,-20,-30,-40,-65,-55,10
0,0,-20,-20,5,5,30
0,-10,-45,-15,-60,-50,-10
0,-15,-35,-35,-65,-55,5
1,19,18,30,0,30,38
1,-1,-2,10,-20,5,18
0,-16,-17,-5,-35,-11,3
1,18,19,8,24,10,60
1,-2,-1,-12,-5,-10,40
0,-21,-13,-27,-25,-25,25
1,20,17,13,15,25,40
1,0,-3,-7,-5,5,20
0,-15,-16,-21,-20,-10,5
1,55,50,45,25,35,70
1,61,60,35,79,25,100
1,46,84,40,25,35,50
1,16,34,10,-5,5,40
0,-4,14,-10,-25,-15,20
1,45,50,35,50,20,60
1,45,40,30,50,25,70
1,45,35,45,20,60,55
1,115,60,10,-10,45,0
1,35,55,10,-15,10,100
1,15,65,50,-10,5,50
1,-15,30,35,-20,-20,25
1,25,10,70,40,5,25
1,-10,-10,45,15,-10,5
1,20,10,15,10,10,10
1,20,80,5,20,45,35
1,20,15,5,35,30,100
1,85,15,5,35,30,35
1,10,5,-5,-30,0,25
0,3,-2,-7,-27,-17,18
1,85,35,25,10,30,30
1,50,75,24,-15,35,51
0,-25,-40,0,-60,-45,50
1,30,50,40,-35,5,80
1,20,75,45,-20,5,55
1,20,45,2,25,20,63
1,20,33,2,20,20,75
1,20,0,-20,40,30,65
1,25,60,25,-20,15,75
1,-5,-5,10,25,55,60
1,15,25,30,25,20,85
1,-15,-5,0,-5,-10,55
1,35,42,10,-10,15,38
0,0,17,5,-40,-15,33
1,10,15,40,20,-20,55
0,-15,-10,15,-5,-40,30
1,60,45,25,-35,15,60
1,20,5,60,25,-25,30
1,205,-45,-50,-40,40,20
1,60,80,65,-30,-20,10
1,35,35,40,-45,-35,-5
1,20,40,65,10,5,30
1,-5,15,40,-15,-20,5
1,45,5,20,-15,10,0
1,5,55,24,-40,45,46
1,5,70,-2,-40,45,57
1,15,30,55,-25,15,15
0,5,0,40,-35,-15,5
1,50,45,30,50,10,25
1,15,-10,25,-15,-20,10
1,15,0,15,5,15,120
1,-5,-20,-5,-20,-10,70
1,10,80,60,-25,-15,45
1,-15,55,35,-50,-40,20
1,40,23,15,-2,50,37
1,15,-2,-10,-32,25,12
1,-10,-5,105,-45,-20,40
1,15,15,5,55,10,80
1,0,0,-10,40,-10,65
0,-15,-15,-25,25,-30,50
1,5,45,125,10,-20,40
0,-15,15,45,-30,-40,10
1,60,55,20,-10,35,20
1,35,30,-5,-35,-15,-5
1,45,20,25,-5,30,40
1,20,-5,0,-30,5,15
1,15,60,15,-15,-5,80
0,-10,35,-10,-40,-30,45
1,7,40,0,-17,-3,30
1,5,10,40,45,5,40
1,-20,-15,15,20,-10,15
1,50,25,55,25,15,0
0,45,15,10,-35,-25,-15
1,20,50,15,5,15,75
1,5,35,0,-10,0,60
1,35,70,75,-20,0,15
1,10,45,60,-30,-20,5
0,-5,30,45,-45,-35,-10
1,35,20,10,5,55,70
1,-5,-10,-20,-25,35,40
1,35,55,10,25,5,40
1,20,40,-5,10,-20,25
0,5,25,-20,-5,-35,10
1,45,80,25,-10,20,25
1,35,50,15,-25,-5,15
0,25,30,-5,-40,-30,5
1,10,0,-10,60,30,90
1,-5,-15,-25,45,5,75
0,-20,-30,-40,30,-10,60
1,45,45,40,-5,25,40
1,20,15,10,-25,-15,60
0,-5,0,-15,-35,-25,60
1,45,60,25,25,15,65
1,10,20,-10,-5,-15,30
1,20,55,5,-15,5,65
0,-5,30,-20,-40,-20,40
1,35,32,23,20,15,55
0,5,2,-7,-10,-15,25
1,20,20,5,-10,0,85
0,-5,-5,-20,-35,-25,60
1,-10,50,-5,-25,5,90
0,-35,5,-30,-40,-20,65
1,25,15,5,15,10,60
0,15,5,-5,-35,-10,15
1,15,45,25,-15,15,0
0,-10,20,0,-30,-10,-5
1,30,30,30,35,25,20
1,15,15,15,10,10,10
1,30,30,15,-10,10,60
0,-5,-5,-20,-45,-25,25
1,95,20,-10,10,-15,15
0,70,-5,-35,-30,-40,-10
1,28,26,20,6,35,70
0,-7,-9,-15,-25,0,35
1,50,20,18,20,25,30
1,25,-5,-7,-15,0,5
1,36,52,22,10,10,55
1,16,22,2,-20,-10,35
0,1,7,-15,-35,-25,20
1,45,42,32,0,20,46
1,25,12,12,-20,-10,26
0,10,-3,-3,-35,-25,11
1,30,50,55,-30,-10,35
0,5,25,30,-55,-35,10
1,15,40,0,15,15,80
0,-10,5,-15,-25,-15,60
1,15,45,14,-10,14,50
0,-10,10,-11,-35,-11,25
1,20,40,10,-14,-4,70
0,-5,10,-25,-44,-34,40
1,10,31,5,-25,5,67
0,-15,6,-20,-50,-30,42
1,38,30,20,-5,5,71
1,18,10,0,-25,-15,41
0,-5,-5,-15,-40,-30,26
1,20,40,-15,-30,15,45
0,0,-25,-5,-50,-40,5
0,-5,-15,-25,-55,-45,20
1,15,-5,-5,15,15,40
0,5,-30,0,-50,-40,0
0,0,-20,-20,-55,-45,15
1,34,33,45,10,40,48
1,14,13,25,-10,15,28
0,-1,-2,10,-25,-1,13
1,33,34,23,34,20,70
1,13,14,3,5,0,50
0,-6,2,-12,-15,-15,35
1,35,32,28,25,35,50
1,15,12,8,5,15,30
0,0,-1,-6,-10,0,15
1,25,20,30,35,25,10
1,31,30,20,89,15,40
1,16,54,25,35,25,-10
0,-14,4,-5,5,-5,-20
0,-34,-16,-25,-15,-25,-40
1,15,20,20,60,10,0
1,15,10,15,60,15,10
1,15,5,30,30,50,-5
1,85,30,-5,0,35,-60
1,5,25,-5,-5,0,40
1,-15,35,35,0,-5,-10
0,-45,0,20,-10,-30,-35
1,-5,-20,55,50,-5,-35
0,-40,-40,30,25,-20,-55
0,-10,-20,0,20,0,-50
1,-10,50,-10,30,35,-25
1,-10,-15,-10,45,20,40
1,55,-15,-10,45,20,-25
0,-20,-25,-20,-20,-10,-35
0,-27,-32,-22,-17,-27,-42
1,55,5,10,20,20,-30
1,20,45,9,-5,25,-9
0,-55,-70,-15,-50,-55,-10
1,0,20,25,-25,-5,20
1,-10,45,30,-10,-5,-5
1,-10,15,-13,35,10,3
1,-10,3,-13,30,10,15
0,-10,-30,-35,50,20,5
1,-5,30,10,-10,5,15
1,-35,-35,-5,35,45,0
1,-15,-5,15,35,10,25
0,-45,-35,-15,5,-20,-5
0,5,12,-5,0,5,-22
0,-30,-13,-10,-30,-25,-27
0,-20,-15,25,30,-30,-5
0,-45,-40,0,5,-50,-30
1,30,15,10,-25,5,0
0,-10,-25,45,35,-35,-30
0,175,-75,-65,-30,30,-40
1,30,50,50,-20,-30,-50
0,5,5,25,-35,-45,-65
1,-10,10,50,20,-5,-30
0,-35,-15,25,-5,-30,-55
0,15,-25,5,-5,0,-60
0,-25,25,9,-30,35,-14
0,-25,40,-17,-30,35,-3
0,-15,0,40,-15,5,-45
0,-25,-30,25,-25,-25,-55
1,20,15,15,60,0,-35
0,-15,-40,10,-5,-30,-50
1,-15,-30,0,15,5,60
0,-35,-50,-20,-10,-20,10
1,-20,50,45,-15,-25,-15
0,-45,25,20,-40,-50,-40
1,10,-7,0,8,40,-23
0,-15,-32,-25,-22,15,-48
0,-40,-35,90,-35,-30,-20
1,-15,-15,-10,65,0,20
0,-30,-30,-25,50,-20,5
0,-45,-45,-40,35,-40,-10
1,-25,15,110,20,-30,-20
0,-45,-15,30,-20,-50,-50
1,30,25,5,0,25,-40
0,5,0,-20,-25,-25,-65
1,15,-10,10,5,20,-20
0,-10,-35,-15,-20,-5,-45
1,-15,30,0,-5,-15,20
0,-40,5,-25,-30,-40,-15
0,-23,10,-15,-7,-13,-30
1,-25,-20,25,55,-5,-20
0,-50,-45,0,30,-20,-45
1,20,-5,40,35,5,-60
0,15,-15,-5,-25,-35,-75
1,-10,20,0,15,5,15
0,-25,5,-15,0,-10,0
1,5,40,60,-10,-10,-45
0,-20,15,45,-20,-30,-55
0,-35,0,30,-35,-45,-70
1,5,-10,-5,15,45,10
0,-35,-40,-35,-15,25,-20
1,5,25,-5,35,-5,-20
0,-10,10,-20,20,-30,-35
0,-25,-5,-35,5,-45,-50
1,15,50,10,0,10,-35
0,5,20,0,-15,-15,-45
0,-5,0,-20,-30,-40,-55
1,-20,-30,-25,70,20,30
0,-35,-45,-40,55,-5,15
0,-50,-60,-55,40,-20,0
1,15,15,25,5,15,-20
0,-10,-15,-5,-15,-25,0
0,-35,-30,-30,-25,-35,0
1,15,30,10,35,5,5
0,-20,-10,-25,5,-25,-30
0,-10,25,-10,-5,-5,5
0,-35,0,-35,-30,-30,-20
1,5,2,8,30,5,-5
0,-25,-28,-22,0,-25,-35
0,-10,-10,-10,0,-10,25
0,-35,-35,-35,-25,-35,0
0,-40,20,-20,-15,-5,30
0,-65,-25,-45,-30,-30,5
0,-5,-15,-10,25,0,0
0,-15,-25,-20,-25,-20,-45
0,-15,15,10,-5,5,-60
0,-40,-10,-15,-20,-20,-65
1,0,0,15,45,15,-40
0,-15,-15,0,20,0,-50
0,-30,-30,-15,10,-10,-60
0,-35,-35,-35,-35,-35,-35
0,65,-10,-25,20,-25,-45
0,40,-35,-50,-20,-50,-70
1,-2,-4,5,16,25,10
0,-37,-39,-30,-15,-10,-25
1,20,-10,3,30,15,-30
0,-5,-35,-22,-5,-10,-55
1,6,22,7,20,0,-5
0,-14,-8,-13,-10,-20,-25
0,-29,-23,-30,-25,-35,-40
1,15,12,17,10,10,-14
0,-5,-18,-3,-10,-20,-34
0,-20,-33,-18,-25,-35,-49
0,0,20,40,-20,-20,-25
0,-25,-5,15,-45,-45,-50
1,-15,10,-15,25,5,20
0,-40,-25,-30,-15,-25,0
0,-15,15,-1,0,4,-10
0,-40,-20,-26,-25,-21,-35
0,-10,10,-5,-4,-14,10
0,-35,-20,-40,-34,-44,-20
0,-20,1,-10,-15,-5,7
0,-45,-24,-35,-40,-40,-18
1,8,0,5,5,-5,11
0,-12,-20,-15,-15,-25,-19
0,-35,-35,-30,-30,-40,-34
0,-10,10,-30,-20,5,-15
0,-30,-55,-20,-40,-50,-55
0,-35,-45,-40,-45,-55,-40
0,-15,-35,-20,25,5,-20
0,-25,-60,-15,-40,-50,-60
0,-30,-50,-35,-45,-55,-45
1,4,3,30,20,30,-12
0,-16,-17,10,0,5,-32
0,-31,-32,-5,-15,-11,-47
1,3,4,8,44,10,10
0,-17,-16,-12,15,-10,-10
0,-36,-28,-27,-5,-25,-25
1,5,2,13,35,25,-10
0,-15,-18,-7,15,5,-30
0,-30,-31,-21,0,-10,-45
1,60,55,65,70,60,45
1,66,65,55,124,50,75
1,51,89,60,70,60,25
1,21,39,30,40,30,15
1,1,19,10,20,10,-5
1,50,55,55,95,45,35
1,50,45,50,95,50,45
1,50,40,65,65,85,30
1,120,65,30,35,70,-25
1,40,60,30,30,35,75
1,20,70,70,35,30,25
1,-10,35,55,25,5,0
1,30,15,90,85,30,0
1,-5,-5,65,60,15,-20
1,25,15,35,55,35,-15
1,25,85,25,65,70,10
1,25,20,25,80,55,75
1,90,20,25,80,55,10
1,15,10,15,15,25,0
1,8,3,13,18,8,-7
1,90,40,45,55,55,5
1,55,80,44,30,60,26
0,-20,-35,20,-15,-20,25
1,35,55,60,10,30,55
1,25,80,65,25,30,30
1,25,50,22,70,45,38
1,25,38,22,65,45,50
1,25,5,0,85,55,40
1,30,65,45,25,40,50
1,0,0,30,70,80,35
1,20,30,50,70,45,60
1,-10,0,20,40,15,30
1,40,47,30,35,40,13
1,5,22,25,5,10,8
1,15,20,60,65,5,30
1,-10,-5,35,40,-15,5
1,65,50,45,10,40,35
1,25,10,80,70,0,5
1,210,-40,-30,5,65,-5
1,65,85,85,15,5,-15
1,40,40,60,0,-10,-30
1,25,45,85,55,30,5
1,0,20,60,30,5,-20
1,50,10,40,30,35,-25
1,10,60,44,5,70,21
1,10,75,18,5,70,32
1,20,35,75,20,40,-10
1,10,5,60,10,10,-20
1,55,50,50,95,35,0
1,20,-5,45,30,5,-15
1,20,5,35,50,40,95
1,0,-15,15,25,15,45
1,15,85,80,20,10,20
1,-10,60,55,-5,-15,-5
1,45,28,35,43,75,12
1,20,3,10,13,50,-13
1,-5,0,125,0,5,15
1,20,20,25,100,35,55
1,5,5,10,85,15,40
1,-10,-10,-5,70,-5,25
1,10,50,145,55,5,15
1,-10,20,65,15,-15,-15
1,65,60,40,35,60,-5
1,40,35,15,10,10,-30
1,50,25,45,40,55,15
1,25,0,20,15,30,-10
1,20,65,35,30,20,55
1,-5,40,10,5,-5,20
1,12,45,20,28,22,5
1,10,15,60,90,30,15
1,-15,-10,35,65,15,-10
1,55,30,75,70,40,-25
1,50,20,30,10,0,-40
1,25,55,35,50,40,50
1,10,40,20,35,25,35
1,40,75,95,25,25,-10
1,15,50,80,15,5,-20
1,0,35,65,0,-10,-35
1,40,25,30,50,80,45
1,0,-5,0,20,60,15
1,40,60,30,70,30,15
1,25,45,15,55,5,0
1,10,30,0,40,-10,-15
1,50,85,45,35,45,0
1,40,55,35,20,20,-10
1,30,35,15,5,-5,-20
1,15,5,10,105,55,65
1,0,-10,-5,90,30,50
1,-15,-25,-20,75,15,35
1,50,50,60,40,50,15
1,25,20,30,20,10,35
1,0,5,5,10,0,35
1,50,65,45,70,40,40
1,15,25,10,40,10,5
1,25,60,25,30,30,40
1,0,35,0,5,5,15
1,40,37,43,65,40,30
1,10,7,13,35,10,0
1,25,25,25,35,25,60
1,0,0,0,10,0,35
1,-5,55,15,20,30,65
1,-30,10,-10,5,5,40
1,30,20,25,60,35,35
1,20,10,15,10,15,-10
1,20,50,45,30,40,-25
1,-5,25,20,15,15,-30
1,35,35,50,80,50,-5
1,20,20,35,55,35,-15
1,5,5,20,45,25,-25
1,35,35,35,35,35,35
1,100,25,10,55,10,-10
1,75,0,-15,15,-15,-35
1,33,31,40,51,60,45
1,-2,-4,5,20,25,10
1,55,25,38,65,50,5
1,30,0,13,30,25,-20
1,41,57,42,55,35,30
1,21,27,22,25,15,10
1,6,12,5,10,0,-5
1,50,47,52,45,45,21
1,30,17,32,25,15,1
1,15,2,17,10,0,-14
1,35,55,75,15,15,10
1,10,30,50,-10,-10,-15
1,20,45,20,60,40,55
1,-5,10,5,20,10,35
1,20,50,34,35,39,25
1,-5,15,9,10,14,0
1,25,45,30,31,21,45
1,0,15,-5,1,-9,15
1,15,36,25,20,30,42
1,-10,11,0,-5,-5,17
1,43,35,40,40,30,46
1,23,15,20,20,10,16
1,0,0,5,5,-5,1
1,25,45,5,15,40,20
0,5,-20,15,-5,-15,-20
0,0,-10,-5,-10,-20,-5
1,20,0,15,60,40,15
0,10,-25,20,-5,-15,-25
0,5,-15,0,-10,-20,-10
1,39,38,65,55,65,23
1,19,18,45,35,40,3
1,4,3,30,20,24,-12
1,38,39,43,79,45,45
1,18,19,23,50,25,25
1,-1,7,8,30,10,10
1,40,37,48,70,60,25
1,20,17,28,50,40,5
1,5,4,14,35,25,-10
1,-40,30,55,15,50,55
1,-34,40,45,69,40,85
1,-49,64,50,15,50,35
0,-79,14,20,-15,20,25
0,-99,-6,0,-35,0,5
1,-50,30,45,40,35,45
1,-50,20,40,40,40,55
1,-50,15,55,10,75,40
1,20,40,20,-20,60,-15
1,-60,35,20,-25,25,85
1,-80,45,60,-20,20,35
0,-110,10,45,-30,-5,10
1,-70,-10,80,30,20,10
0,-105,-30,55,5,5,-10
0,-75,-10,25,0,25,-5
1,-75,60,15,10,60,20
1,-75,-5,15,25,45,85
1,-10,-5,15,25,45,20
0,-85,-15,5,-40,15,10
0,-92,-22,3,-37,-2,3
1,-10,15,35,0,45,15
1,-45,55,34,-25,50,36
0,-120,-60,10,-70,-30,35
1,-65,30,50,-45,20,65
1,-75,55,55,-30,20,40
1,-75,25,12,15,35,48
1,-75,13,12,10,35,60
1,-75,-20,-10,30,45,50
1,-70,40,35,-30,30,60
1,-100,-25,20,15,70,45
1,-80,5,40,15,35,70
0,-110,-25,10,-15,5,40
1,-60,22,20,-20,30,23
0,-95,-3,15,-50,0,18
1,-85,-5,50,10,-5,40
0,-110,-30,25,-15,-25,15
1,-35,25,35,-45,30,45
0,-75,-15,70,15,-10,15
1,110,-65,-40,-50,55,5
1,-35,60,75,-40,-5,-5
0,-60,15,50,-55,-20,-20
1,-75,20,75,0,20,15
0,-100,-5,50,-25,-5,-10
0,-50,-15,30,-25,25,-15
1,-90,35,34,-50,60,31
1,-90,50,8,-50,60,42
0,-80,10,65,-35,30,0
0,-90,-20,50,-45,0,-10
1,-45,25,40,40,25,10
0,-80,-30,35,-25,-5,-5
1,-80,-20,25,-5,30,105
0,-100,-40,5,-30,5,55
1,-85,60,70,-35,0,30
0,-110,35,45,-60,-25,5
1,-55,3,25,-12,65,22
0,-80,-22,0,-42,40,-3
0,-105,-25,115,-55,-5,25
1,-80,-5,15,45,25,65
0,-95,-20,0,30,5,50
0,-110,-35,-15,15,-15,35
1,-90,25,135,0,-5,25
0,-110,-5,55,-40,-25,-5
1,-35,35,30,-20,50,5
0,-60,10,5,-45,0,-20
1,-50,0,35,-15,45,25
0,-75,-25,10,-40,20,0
1,-80,40,25,-25,10,65
0,-105,15,0,-50,-15,30
0,-88,20,10,-27,12,15
1,-90,-10,50,35,20,25
0,-115,-35,25,10,5,0
1,-45,5,65,15,30,-15
0,-50,-5,20,-45,-10,-30
1,-75,30,25,-5,30,60
0,-90,15,10,-20,15,45
1,-60,50,85,-30,15,0
0,-85,25,70,-40,-5,-10
0,-100,10,55,-55,-20,-25
1,-60,0,20,-5,70,55
0,-100,-30,-10,-35,50,25
1,-60,35,20,15,20,25
0,-75,20,5,0,-5,10
0,-90,5,-10,-15,-20,-5
1,-50,60,35,-20,35,10
0,-60,30,25,-35,10,0
0,-70,10,5,-50,-15,-10
1,-85,-20,0,50,45,75
0,-100,-35,-15,35,20,60
0,-115,-50,-30,20,5,45
1,-50,25,50,-15,40,25
0,-75,-5,20,-35,0,45
0,-100,-20,-5,-45,-10,45
1,-50,40,35,15,30,50
0,-85,0,0,-15,0,15
1,-75,35,15,-25,20,50
0,-100,10,-10,-50,-5,25
1,-60,12,33,10,30,40
0,-90,-18,3,-20,0,10
1,-75,0,15,-20,15,70
0,-100,-25,-10,-45,-10,45
0,-105,30,5,-35,20,75
0,-130,-15,-20,-50,-5,50
1,-70,-5,15,5,25,45
0,-80,-15,5,-45,5,0
0,-80,25,35,-25,30,-15
0,-105,0,10,-40,5,-20
1,-65,10,40,25,40,5
0,-80,-5,25,0,25,-5
0,-95,-20,10,-10,15,-15
1,-65,10,25,-20,25,45
0,-100,-25,-10,-55,-10,10
0,-25,-25,-25,-40,-25,-25
1,-67,6,30,-4,50,55
0,-102,-29,-5,-35,15,20
1,-45,0,28,10,40,15
0,-70,-25,3,-25,15,-10
1,-59,32,32,0,25,40
0,-79,2,12,-30,5,20
0,-94,-13,-5,-45,-10,5
1,-50,22,42,-10,35,31
0,-70,-8,22,-30,5,11
0,-85,-23,7,-45,-10,-4
1,-65,30,65,-40,5,20
0,-90,5,40,-65,-20,-5
1,-80,20,10,5,30,65
0,-105,-15,-5,-35,0,45
1,-80,25,24,-20,29,35
0,-105,-10,-1,-45,4,10
1,-75,20,20,-24,11,55
0,-100,-10,-15,-54,-19,25
0,-85,11,15,-35,20,52
0,-110,-14,-10,-60,-15,27
1,-57,10,30,-15,20,56
0,-77,-10,10,-35,0,26
