Did_Poke1_Win,Poke_1_HP,Poke_1_Attack,Poke_1_Defense,Poke_1_Sp_Attack,Poke_1_Sp_Defense,Poke_1_Speed,Poke_2_HP,Poke_2_Attack,Poke_2_Defense,Poke_2_Sp_Attack,Poke_2_Sp_Defense,Poke_2_Speed
0,55,81,60,50,70,97,105,105,75,65,100,50
1,55,81,60,50,70,97,80,80,50,40,50,25
0,55,81,60,50,70,97,90,70,80,70,95,70
1,55,81,60,50,70,97,65,45,55,45,70,45
0,55,81,60,50,70,97,60,110,70,60,60,110
1,55,81,60,50,70,97,35,85,45,35,35,75
1,55,81,60,50,70,97,52,90,55,58,62,60
0,55,81,60,50,70,97,50,60,95,120,70,70
1,55,81,60,50,70,97,25,35,70,95,55,45
0,55,81,60,50,70,97,95,75,110,100,80,30
1,55,81,60,50,70,97,90,65,65,40,40,15
0,55,81,60,50,70,97,65,100,70,80,80,105
1,55,81,60,50,70,97,50,85,55,65,65,90
0,55,81,60,50,70,97,80,120,130,55,65,45
1,55,81,60,50,70,97,55,95,115,45,45,35
1,55,81,60,50,70,97,40,80,100,30,30,20
0,55,81,60,50,70,97,80,70,65,80,120,100
1,55,81,60,50,70,97,40,40,35,50,100,70
0,55,81,60,50,70,97,80,105,65,100,70,70
1,55,81,60,50,70,97,65,90,50,85,45,55
1,55,81,60,50,70,97,50,75,35,70,30,40
0,55,81,60,50,70,97,90,130,80,65,85,55
1,55,81,60,50,70,97,80,100,70,50,60,45
1,55,81,60,50,70,97,70,80,50,35,35,35
0,55,81,60,50,70,97,55,50,45,135,95,120
1,55,81,60,50,70,97,40,35,30,120,70,105
1,55,81,60,50,70,97,25,20,15,105,55,90
0,55,81,60,50,70,97,90,95,95,70,90,70
1,55,81,60,50,70,97,65,65,65,50,50,90
1,55,81,60,50,70,97,40,50,40,40,40,90
0,55,81,60,50,70,97,90,110,80,100,80,95
1,55,81,60,50,70,97,55,70,45,70,50,60
0,55,81,60,50,70,97,65,105,60,60,70,95
1,55,81,60,50,70,97,40,80,35,35,45,70
0,55,81,60,50,70,97,80,82,78,95,80,85
1,55,81,60,50,70,97,50,52,48,65,50,55
0,55,81,60,50,70,97,65,70,60,65,65,115
1,55,81,60,50,70,97,40,45,35,40,40,90
0,55,81,60,50,70,97,35,100,50,50,70,120
1,55,81,60,50,70,97,10,55,25,35,45,95
0,55,81,60,50,70,97,70,65,60,90,75,90
1,55,81,60,50,70,97,60,55,50,40,55,45
1,55,81,60,50,70,97,60,95,80,60,80,30
1,55,81,60,50,70,97,35,70,55,45,55,25
0,55,81,60,50,70,97,75,80,85,110,90,50
1,55,81,60,50,70,97,60,65,70,85,75,40
1,55,81,60,50,70,97,45,50,55,75,65,30
0,55,81,60,50,70,97,75,80,70,65,75,90
1,55,81,60,50,70,97,40,45,35,30,40,55
0,55,81,60,50,70,97,140,70,45,85,50,45
1,55,81,60,50,70,97,115,45,20,45,25,20
0,55,81,60,50,70,97,73,76,75,81,100,100
1,55,81,60,50,70,97,38,41,40,50,65,65
0,55,81,60,50,70,97,95,70,73,95,90,60
1,55,81,60,50,70,97,70,45,48,60,65,35
0,55,81,60,50,70,97,81,102,77,85,75,85
1,55,81,60,50,70,97,61,72,57,55,55,65
1,55,81,60,50,70,97,46,57,40,40,40,50
0,55,81,60,50,70,97,90,92,87,75,85,76
1,55,81,60,50,70,97,70,62,67,55,55,56
1,55,81,60,50,70,97,55,47,52,40,40,41
0,55,81,60,50,70,97,75,100,110,45,55,65
1,55,81,60,50,70,97,50,75,85,20,30,40
0,55,81,60,50,70,97,60,90,55,90,80,110
1,55,81,60,50,70,97,35,55,40,50,50,90
0,55,81,60,50,70,97,60,95,69,65,79,80
1,55,81,60,50,70,97,35,60,44,40,54,55
0,55,81,60,50,70,97,65,90,65,61,61,100
1,55,81,60,50,70,97,40,60,30,31,31,70
0,30,56,35,25,35,72,100,100,100,100,100,100
0,30,56,35,25,35,72,106,110,90,154,90,130
0,30,56,35,25,35,72,91,134,95,100,100,80
0,30,56,35,25,35,72,61,84,65,70,70,70
0,30,56,35,25,35,72,41,64,45,50,50,50
0,30,56,35,25,35,72,90,100,90,125,85,90
0,30,56,35,25,35,72,90,90,85,125,90,100
0,30,56,35,25,35,72,90,85,100,95,125,85
0,30,56,35,25,35,72,160,110,65,65,110,30
0,30,56,35,25,35,72,80,105,65,60,75,130
0,30,56,35,25,35,72,60,115,105,65,70,80
0,30,56,35,25,35,72,30,80,90,55,45,55
0,30,56,35,25,35,72,70,60,125,115,70,55
0,30,56,35,25,35,72,35,40,100,90,55,35
0,30,56,35,25,35,72,65,60,70,85,75,40
0,30,56,35,25,35,72,65,130,60,95,110,65
0,30,56,35,25,35,72,65,65,60,110,95,130
0,30,56,35,25,35,72,130,65,60,110,95,65
0,30,56,35,25,35,72,55,55,50,45,65,55
0,30,56,35,25,35,72,48,48,48,48,48,48
0,30,56,35,25,35,72,130,85,80,85,95,60
0,30,56,35,25,35,72,95,125,79,60,100,81
1,30,56,35,25,35,72,20,10,55,15,20,80
0,30,56,35,25,35,72,75,100,95,40,70,110
0,30,56,35,25,35,72,65,125,100,55,70,85
0,30,56,35,25,35,72,65,95,57,100,85,93
0,30,56,35,25,35,72,65,83,57,95,85,105
0,30,56,35,25,35,72,65,50,35,115,95,95
0,30,56,35,25,35,72,70,110,80,55,80,105
0,30,56,35,25,35,72,40,45,65,100,120,90
0,30,56,35,25,35,72,60,75,85,100,85,115
0,30,56,35,25,35,72,30,45,55,70,55,85
0,30,56,35,25,35,72,80,92,65,65,80,68
0,30,56,35,25,35,72,45,67,60,35,50,63
0,30,56,35,25,35,72,55,65,95,95,45,85
0,30,56,35,25,35,72,30,40,70,70,25,60
0,30,56,35,25,35,72,105,95,80,40,80,90
0,30,56,35,25,35,72,65,55,115,100,40,60
0,30,56,35,25,35,72,250,5,5,35,105,50
0,30,56,35,25,35,72,105,130,120,45,45,40
0,30,56,35,25,35,72,80,85,95,30,30,25
0,30,56,35,25,35,72,65,90,120,85,70,60
0,30,56,35,25,35,72,40,65,95,60,45,35
0,30,56,35,25,35,72,90,55,75,60,75,30
0,30,56,35,25,35,72,50,105,79,35,110,76
0,30,56,35,25,35,72,50,120,53,35,110,87
0,30,56,35,25,35,72,60,80,110,50,80,45
0,30,56,35,25,35,72,50,50,95,40,50,35
0,30,56,35,25,35,72,95,95,85,125,75,55
0,30,56,35,25,35,72,60,40,80,60,45,40
0,30,56,35,25,35,72,60,50,70,80,80,150
0,30,56,35,25,35,72,40,30,50,55,55,100
0,30,56,35,25,35,72,55,130,115,50,50,75
0,30,56,35,25,35,72,30,105,90,25,25,50
0,30,56,35,25,35,72,85,73,70,73,115,67
0,30,56,35,25,35,72,60,48,45,43,90,42
0,30,56,35,25,35,72,35,45,160,30,45,70
0,30,56,35,25,35,72,60,65,60,130,75,110
0,30,56,35,25,35,72,45,50,45,115,55,95
0,30,56,35,25,35,72,30,35,30,100,35,80
0,30,56,35,25,35,72,50,95,180,85,45,70
0,30,56,35,25,35,72,30,65,100,45,25,40
0,30,56,35,25,35,72,105,105,75,65,100,50
0,30,56,35,25,35,72,80,80,50,40,50,25
0,30,56,35,25,35,72,90,70,80,70,95,70
0,30,56,35,25,35,72,65,45,55,45,70,45
0,30,56,35,25,35,72,60,110,70,60,60,110
0,30,56,35,25,35,72,35,85,45,35,35,75
0,30,56,35,25,35,72,52,90,55,58,62,60
0,30,56,35,25,35,72,50,60,95,120,70,70
0,30,56,35,25,35,72,25,35,70,95,55,45
0,30,56,35,25,35,72,95,75,110,100,80,30
0,30,56,35,25,35,72,90,65,65,40,40,15
0,30,56,35,25,35,72,65,100,70,80,80,105
0,30,56,35,25,35,72,50,85,55,65,65,90
0,30,56,35,25,35,72,80,120,130,55,65,45
0,30,56,35,25,35,72,55,95,115,45,45,35
0,30,56,35,25,35,72,40,80,100,30,30,20
0,30,56,35,25,35,72,80,70,65,80,120,100
0,30,56,35,25,35,72,40,40,35,50,100,70
0,30,56,35,25,35,72,80,105,65,100,70,70
0,30,56,35,25,35,72,65,90,50,85,45,55
0,30,56,35,25,35,72,50,75,35,70,30,40
0,30,56,35,25,35,72,90,130,80,65,85,55
0,30,56,35,25,35,72,80,100,70,50,60,45
0,30,56,35,25,35,72,70,80,50,35,35,35
0,30,56,35,25,35,72,55,50,45,135,95,120
0,30,56,35,25,35,72,40,35,30,120,70,105
0,30,56,35,25,35,72,25,20,15,105,55,90
0,30,56,35,25,35,72,90,95,95,70,90,70
0,30,56,35,25,35,72,65,65,65,50,50,90
0,30,56,35,25,35,72,40,50,40,40,40,90
0,30,56,35,25,35,72,90,110,80,100,80,95
0,30,56,35,25,35,72,55,70,45,70,50,60
0,30,56,35,25,35,72,65,105,60,60,70,95
0,30,56,35,25,35,72,40,80,35,35,45,70
0,30,56,35,25,35,72,80,82,78,95,80,85
0,30,56,35,25,35,72,50,52,48,65,50,55
0,30,56,35,25,35,72,65,70,60,65,65,115
0,30,56,35,25,35,72,40,45,35,40,40,90
0,30,56,35,25,35,72,35,100,50,50,70,120
0,30,56,35,25,35,72,10,55,25,35,45,95
0,30,56,35,25,35,72,70,65,60,90,75,90
0,30,56,35,25,35,72,60,55,50,40,55,45
0,30,56,35,25,35,72,60,95,80,60,80,30
0,30,56,35,25,35,72,35,70,55,45,55,25
0,30,56,35,25,35,72,75,80,85,110,90,50
0,30,56,35,25,35,72,60,65,70,85,75,40
0,30,56,35,25,35,72,45,50,55,75,65,30
0,30,56,35,25,35,72,75,80,70,65,75,90
1,30,56,35,25,35,72,40,45,35,30,40,55
0,30,56,35,25,35,72,140,70,45,85,50,45
0,30,56,35,25,35,72,115,45,20,45,25,20
0,30,56,35,25,35,72,73,76,75,81,100,100
0,30,56,35,25,35,72,38,41,40,50,65,65
0,30,56,35,25,35,72,95,70,73,95,90,60
0,30,56,35,25,35,72,70,45,48,60,65,35
0,30,56,35,25,35,72,81,102,77,85,75,85
0,30,56,35,25,35,72,61,72,57,55,55,65
0,30,56,35,25,35,72,46,57,40,40,40,50
0,30,56,35,25,35,72,90,92,87,75,85,76
0,30,56,35,25,35,72,70,62,67,55,55,56
0,30,56,35,25,35,72,55,47,52,40,40,41
0,30,56,35,25,35,72,75,100,110,45,55,65
0,30,56,35,25,35,72,50,75,85,20,30,40
0,30,56,35,25,35,72,60,90,55,90,80,110
0,30,56,35,25,35,72,35,55,40,50,50,90
0,30,56,35,25,35,72,60,95,69,65,79,80
0,30,56,35,25,35,72,35,60,44,40,54,55
0,30,56,35,25,35,72,65,90,65,61,61,100
0,30,56,35,25,35,72,40,60,30,31,31,70
0,30,56,35,25,35,72,55,81,60,50,70,97
0,83,80,75,70,70,101,100,100,100,100,100,100
0,83,80,75,70,70,101,106,110,90,154,90,130
0,83,80,75,70,70,101,91,134,95,100,100,80
1,83,80,75,70,70,101,61,84,65,70,70,70
1,83,80,75,70,70,101,41,64,45,50,50,50
0,83,80,75,70,70,101,90,100,90,125,85,90
0,83,80,75,70,70,101,90,90,85,125,90,100
0,83,80,75,70,70,101,90,85,100,95,125,85
0,83,80,75,70,70,101,160,110,65,65,110,30
0,83,80,75,70,70,101,80,105,65,60,75,130
0,83,80,75,70,70,101,60,115,105,65,70,80
1,83,80,75,70,70,101,30,80,90,55,45,55
0,83,80,75,70,70,101,70,60,125,115,70,55
1,83,80,75,70,70,101,35,40,100,90,55,35
1,83,80,75,70,70,101,65,60,70,85,75,40
0,83,80,75,70,70,101,65,130,60,95,110,65
0,83,80,75,70,70,101,65,65,60,110,95,130
0,83,80,75,70,70,101,130,65,60,110,95,65
1,83,80,75,70,70,101,55,55,50,45,65,55
1,83,80,75,70,70,101,48,48,48,48,48,48
0,83,80,75,70,70,101,130,85,80,85,95,60
0,83,80,75,70,70,101,95,125,79,60,100,81
1,83,80,75,70,70,101,20,10,55,15,20,80
0,83,80,75,70,70,101,75,100,95,40,70,110
0,83,80,75,70,70,101,65,125,100,55,70,85
0,83,80,75,70,70,101,65,95,57,100,85,93
0,83,80,75,70,70,101,65,83,57,95,85,105
1,83,80,75,70,70,101,65,50,35,115,95,95
0,83,80,75,70,70,101,70,110,80,55,80,105
1,83,80,75,70,70,101,40,45,65,100,120,90
0,83,80,75,70,70,101,60,75,85,100,85,115
1,83,80,75,70,70,101,30,45,55,70,55,85
1,83,80,75,70,70,101,80,92,65,65,80,68
1,83,80,75,70,70,101,45,67,60,35,50,63
1,83,80,75,70,70,101,55,65,95,95,45,85
1,83,80,75,70,70,101,30,40,70,70,25,60
0,83,80,75,70,70,101,105,95,80,40,80,90
1,83,80,75,70,70,101,65,55,115,100,40,60
1,83,80,75,70,70,101,250,5,5,35,105,50
0,83,80,75,70,70,101,105,130,120,45,45,40
1,83,80,75,70,70,101,80,85,95,30,30,25
0,83,80,75,70,70,101,65,90,120,85,70,60
1,83,80,75,70,70,101,40,65,95,60,45,35
1,83,80,75,70,70,101,90,55,75,60,75,30
1,83,80,75,70,70,101,50,105,79,35,110,76
1,83,80,75,70,70,101,50,120,53,35,110,87
1,83,80,75,70,70,101,60,80,110,50,80,45
1,83,80,75,70,70,101,50,50,95,40,50,35
0,83,80,75,70,70,101,95,95,85,125,75,55
1,83,80,75,70,70,101,60,40,80,60,45,40
0,83,80,75,70,70,101,60,50,70,80,80,150
1,83,80,75,70,70,101,40,30,50,55,55,100
1,83,80,75,70,70,101,55,130,115,50,50,75
1,83,80,75,70,70,101,30,105,90,25,25,50
0,83,80,75,70,70,101,85,73,70,73,115,67
1,83,80,75,70,70,101,60,48,45,43,90,42
1,83,80,75,70,70,101,35,45,160,30,45,70
0,83,80,75,70,70,101,60,65,60,130,75,110
1,83,80,75,70,70,101,45,50,45,115,55,95
1,83,80,75,70,70,101,30,35,30,100,35,80
0,83,80,75,70,70,101,50,95,180,85,45,70
1,83,80,75,70,70,101,30,65,100,45,25,40
0,83,80,75,70,70,101,105,105,75,65,100,50
1,83,80,75,70,70,101,80,80,50,40,50,25
1,83,80,75,70,70,101,90,70,80,70,95,70
1,83,80,75,70,70,101,65,45,55,45,70,45
1,83,80,75,70,70,101,60,110,70,60,60,110
1,83,80,75,70,70,101,35,85,45,35,35,75
1,83,80,75,70,70,101,52,90,55,58,62,60
1,83,80,75,70,70,101,50,60,95,120,70,70
1,83,80,75,70,70,101,25,35,70,95,55,45
0,83,80,75,70,70,101,95,75,110,100,80,30
1,83,80,75,70,70,101,90,65,65,40,40,15
0,83,80,75,70,70,101,65,100,70,80,80,105
1,83,80,75,70,70,101,50,85,55,65,65,90
0,83,80,75,70,70,101,80,120,130,55,65,45
1,83,80,75,70,70,101,55,95,115,45,45,35
1,83,80,75,70,70,101,40,80,100,30,30,20
0,83,80,75,70,70,101,80,70,65,80,120,100
1,83,80,75,70,70,101,40,40,35,50,100,70
0,83,80,75,70,70,101,80,105,65,100,70,70
1,83,80,75,70,70,101,65,90,50,85,45,55
1,83,80,75,70,70,101,50,75,35,70,30,40
0,83,80,75,70,70,101,90,130,80,65,85,55
1,83,80,75,70,70,101,80,100,70,50,60,45
1,83,80,75,70,70,101,70,80,50,35,35,35
0,83,80,75,70,70,101,55,50,45,135,95,120
1,83,80,75,70,70,101,40,35,30,120,70,105
1,83,80,75,70,70,101,25,20,15,105,55,90
0,83,80,75,70,70,101,90,95,95,70,90,70
1,83,80,75,70,70,101,65,65,65,50,50,90
1,83,80,75,70,70,101,40,50,40,40,40,90
0,83,80,75,70,70,101,90,110,80,100,80,95
1,83,80,75,70,70,101,55,70,45,70,50,60
1,83,80,75,70,70,101,65,105,60,60,70,95
1,83,80,75,70,70,101,40,80,35,35,45,70
0,83,80,75,70,70,101,80,82,78,95,80,85
1,83,80,75,70,70,101,50,52,48,65,50,55
1,83,80,75,70,70,101,65,70,60,65,65,115
1,83,80,75,70,70,101,40,45,35,40,40,90
1,83,80,75,70,70,101,35,100,50,50,70,120
1,83,80,75,70,70,101,10,55,25,35,45,95
1,83,80,75,70,70,101,70,65,60,90,75,90
1,83,80,75,70,70,101,60,55,50,40,55,45
1,83,80,75,70,70,101,60,95,80,60,80,30
1,83,80,75,70,70,101,35,70,55,45,55,25
0,83,80,75,70,70,101,75,80,85,110,90,50
1,83,80,75,70,70,101,60,65,70,85,75,40
1,83,80,75,70,70,101,45,50,55,75,65,30
1,83,80,75,70,70,101,75,80,70,65,75,90
1,83,80,75,70,70,101,40,45,35,30,40,55
1,83,80,75,70,70,101,140,70,45,85,50,45
1,83,80,75,70,70,101,115,45,20,45,25,20
0,83,80,75,70,70,101,73,76,75,81,100,100
1,83,80,75,70,70,101,38,41,40,50,65,65
0,83,80,75,70,70,101,95,70,73,95,90,60
1,83,80,75,70,70,101,70,45,48,60,65,35
0,83,80,75,70,70,101,81,102,77,85,75,85
1,83,80,75,70,70,101,61,72,57,55,55,65
1,83,80,75,70,70,101,46,57,40,40,40,50
0,83,80,75,70,70,101,90,92,87,75,85,76
1,83,80,75,70,70,101,70,62,67,55,55,56
1,83,80,75,70,70,101,55,47,52,40,40,41
1,83,80,75,70,70,101,75,100,110,45,55,65
1,83,80,75,70,70,101,50,75,85,20,30,40
0,83,80,75,70,70,101,60,90,55,90,80,110
1,83,80,75,70,70,101,35,55,40,50,50,90
1,83,80,75,70,70,101,60,95,69,65,79,80
1,83,80,75,70,70,101,35,60,44,40,54,55
1,83,80,75,70,70,101,65,90,65,61,61,100
1,83,80,75,70,70,101,40,60,30,31,31,70
1,83,80,75,70,70,101,55,81,60,50,70,97
1,83,80,75,70,70,101,30,56,35,25,35,72
0,63,60,55,50,50,71,100,100,100,100,100,100
0,63,60,55,50,50,71,106,110,90,154,90,130
0,63,60,55,50,50,71,91,134,95,100,100,80
0,63,60,55,50,50,71,61,84,65,70,70,70
1,63,60,55,50,50,71,41,64,45,50,50,50
0,63,60,55,50,50,71,90,100,90,125,85,90
0,63,60,55,50,50,71,90,90,85,125,90,100
0,63,60,55,50,50,71,90,85,100,95,125,85
0,63,60,55,50,50,71,160,110,65,65,110,30
0,63,60,55,50,50,71,80,105,65,60,75,130
0,63,60,55,50,50,71,60,115,105,65,70,80
0,63,60,55,50,50,71,30,80,90,55,45,55
0,63,60,55,50,50,71,70,60,125,115,70,55
0,63,60,55,50,50,71,35,40,100,90,55,35
0,63,60,55,50,50,71,65,60,70,85,75,40
0,63,60,55,50,50,71,65,130,60,95,110,65
0,63,60,55,50,50,71,65,65,60,110,95,130
0,63,60,55,50,50,71,130,65,60,110,95,65
1,63,60,55,50,50,71,55,55,50,45,65,55
1,63,60,55,50,50,71,48,48,48,48,48,48
0,63,60,55,50,50,71,130,85,80,85,95,60
0,63,60,55,50,50,71,95,125,79,60,100,81
1,63,60,55,50,50,71,20,10,55,15,20,80
0,63,60,55,50,50,71,75,100,95,40,70,110
0,63,60,55,50,50,71,65,125,100,55,70,85
0,63,60,55,50,50,71,65,95,57,100,85,93
0,63,60,55,50,50,71,65,83,57,95,85,105
0,63,60,55,50,50,71,65,50,35,115,95,95
0,63,60,55,50,50,71,70,110,80,55,80,105
0,63,60,55,50,50,71,40,45,65,100,120,90
0,63,60,55,50,50,71,60,75,85,100,85,115
1,63,60,55,50,50,71,30,45,55,70,55,85
0,63,60,55,50,50,71,80,92,65,65,80,68
1,63,60,55,50,50,71,45,67,60,35,50,63
0,63,60,55,50,50,71,55,65,95,95,45,85
1,63,60,55,50,50,71,30,40,70,70,25,60
0,63,60,55,50,50,71,105,95,80,40,80,90
0,63,60,55,50,50,71,65,55,115,100,40,60
0,63,60,55,50,50,71,250,5,5,35,105,50
0,63,60,55,50,50,71,105,130,120,45,45,40
1,63,60,55,50,50,71,80,85,95,30,30,25
0,63,60,55,50,50,71,65,90,120,85,70,60
1,63,60,55,50,50,71,40,65,95,60,45,35
0,63,60,55,50,50,71,90,55,75,60,75,30
0,63,60,55,50,50,71,50,105,79,35,110,76
0,63,60,55,50,50,71,50,120,53,35,110,87
0,63,60,55,50,50,71,60,80,110,50,80,45
1,63,60,55,50,50,71,50,50,95,40,50,35
0,63,60,55,50,50,71,95,95,85,125,75,55
1,63,60,55,50,50,71,60,40,80,60,45,40
0,63,60,55,50,50,71,60,50,70,80,80,150
1,63,60,55,50,50,71,40,30,50,55,55,100
0,63,60,55,50,50,71,55,130,115,50,50,75
1,63,60,55,50,50,71,30,105,90,25,25,50
0,63,60,55,50,50,71,85,73,70,73,115,67
1,63,60,55,50,50,71,60,48,45,43,90,42
0,63,60,55,50,50,71,35,45,160,30,45,70
0,63,60,55,50,50,71,60,65,60,130,75,110
0,63,60,55,50,50,71,45,50,45,115,55,95
1,63,60,55,50,50,71,30,35,30,100,35,80
0,63,60,55,50,50,71,50,95,180,85,45,70
1,63,60,55,50,50,71,30,65,100,45,25,40
0,63,60,55,50,50,71,105,105,75,65,100,50
1,63,60,55,50,50,71,80,80,50,40,50,25
0,63,60,55,50,50,71,90,70,80,70,95,70
1,63,60,55,50,50,71,65,45,55,45,70,45
0,63,60,55,50,50,71,60,110,70,60,60,110
1,63,60,55,50,50,71,35,85,45,35,35,75
0,63,60,55,50,50,71,52,90,55,58,62,60
0,63,60,55,50,50,71,50,60,95,120,70,70
1,63,60,55,50,50,71,25,35,70,95,55,45
0,63,60,55,50,50,71,95,75,110,100,80,30
1,63,60,55,50,50,71,90,65,65,40,40,15
0,63,60,55,50,50,71,65,100,70,80,80,105
0,63,60,55,50,50,71,50,85,55,65,65,90
0,63,60,55,50,50,71,80,120,130,55,65,45
0,63,60,55,50,50,71,55,95,115,45,45,35
1,63,60,55,50,50,71,40,80,100,30,30,20
0,63,60,55,50,50,71,80,70,65,80,120,100
1,63,60,55,50,50,71,40,40,35,50,100,70
0,63,60,55,50,50,71,80,105,65,100,70,70
0,63,60,55,50,50,71,65,90,50,85,45,55
1,63,60,55,50,50,71,50,75,35,70,30,40
0,63,60,55,50,50,71,90,130,80,65,85,55
0,63,60,55,50,50,71,80,100,70,50,60,45
1,63,60,55,50,50,71,70,80,50,35,35,35
0,63,60,55,50,50,71,55,50,45,135,95,120
0,63,60,55,50,50,71,40,35,30,120,70,105
1,63,60,55,50,50,71,25,20,15,105,55,90
0,63,60,55,50,50,71,90,95,95,70,90,70
0,63,60,55,50,50,71,65,65,65,50,50,90
1,63,60,55,50,50,71,40,50,40,40,40,90
0,63,60,55,50,50,71,90,110,80,100,80,95
0,63,60,55,50,50,71,55,70,45,70,50,60
0,63,60,55,50,50,71,65,105,60,60,70,95
1,63,60,55,50,50,71,40,80,35,35,45,70
0,63,60,55,50,50,71,80,82,78,95,80,85
1,63,60,55,50,50,71,50,52,48,65,50,55
0,63,60,55,50,50,71,65,70,60,65,65,115
1,63,60,55,50,50,71,40,45,35,40,40,90
0,63,60,55,50,50,71,35,100,50,50,70,120
1,63,60,55,50,50,71,10,55,25,35,45,95
0,63,60,55,50,50,71,70,65,60,90,75,90
1,63,60,55,50,50,71,60,55,50,40,55,45
0,63,60,55,50,50,71,60,95,80,60,80,30
1,63,60,55,50,50,71,35,70,55,45,55,25
0,63,60,55,50,50,71,75,80,85,110,90,50
0,63,60,55,50,50,71,60,65,70,85,75,40
1,63,60,55,50,50,71,45,50,55,75,65,30
0,63,60,55,50,50,71,75,80,70,65,75,90
1,63,60,55,50,50,71,40,45,35,30,40,55
0,63,60,55,50,50,71,140,70,45,85,50,45
1,63,60,55,50,50,71,115,45,20,45,25,20
0,63,60,55,50,50,71,73,76,75,81,100,100
1,63,60,55,50,50,71,38,41,40,50,65,65
0,63,60,55,50,50,71,95,70,73,95,90,60
1,63,60,55,50,50,71,70,45,48,60,65,35
0,63,60,55,50,50,71,81,102,77,85,75,85
0,63,60,55,50,50,71,61,72,57,55,55,65
1,63,60,55,50,50,71,46,57,40,40,40,50
0,63,60,55,50,50,71,90,92,87,75,85,76
0,63,60,55,50,50,71,70,62,67,55,55,56
1,63,60,55,50,50,71,55,47,52,40,40,41
0,63,60,55,50,50,71,75,100,110,45,55,65
1,63,60,55,50,50,71,50,75,85,20,30,40
0,63,60,55,50,50,71,60,90,55,90,80,110
1,63,60,55,50,50,71,35,55,40,50,50,90
0,63,60,55,50,50,71,60,95,69,65,79,80
1,63,60,55,50,50,71,35,60,44,40,54,55
0,63,60,55,50,50,71,65,90,65,61,61,100
1,63,60,55,50,50,71,40,60,30,31,31,70
0,63,60,55,50,50,71,55,81,60,50,70,97
1,63,60,55,50,50,71,30,56,35,25,35,72
0,63,60,55,50,50,71,83,80,75,70,70,101
0,40,45,40,35,35,56,100,100,100,100,100,100
0,40,45,40,35,35,56,106,110,90,154,90,130
0,40,45,40,35,35,56,91,134,95,100,100,80
0,40,45,40,35,35,56,61,84,65,70,70,70
0,40,45,40,35,35,56,41,64,45,50,50,50
0,40,45,40,35,35,56,90,100,90,125,85,90
0,40,45,40,35,35,56,90,90,85,125,90,100
0,40,45,40,35,35,56,90,85,100,95,125,85
0,40,45,40,35,35,56,160,110,65,65,110,30
0,40,45,40,35,35,56,80,105,65,60,75,130
0,40,45,40,35,35,56,60,115,105,65,70,80
0,40,45,40,35,35,56,30,80,90,55,45,55
0,40,45,40,35,35,56,70,60,125,115,70,55
0,40,45,40,35,35,56,35,40,100,90,55,35
0,40,45,40,35,35,56,65,60,70,85,75,40
0,40,45,40,35,35,56,65,130,60,95,110,65
0,40,45,40,35,35,56,65,65,60,110,95,130
0,40,45,40,35,35,56,130,65,60,110,95,65
0,40,45,40,35,35,56,55,55,50,45,65,55
0,40,45,40,35,35,56,48,48,48,48,48,48
0,40,45,40,35,35,56,130,85,80,85,95,60
0,40,45,40,35,35,56,95,125,79,60,100,81
1,40,45,40,35,35,56,20,10,55,15,20,80
0,40,45,40,35,35,56,75,100,95,40,70,110
0,40,45,40,35,35,56,65,125,100,55,70,85
0,40,45,40,35,35,56,65,95,57,100,85,93
0,40,45,40,35,35,56,65,83,57,95,85,105
0,40,45,40,35,35,56,65,50,35,115,95,95
0,40,45,40,35,35,56,70,110,80,55,80,105
0,40,45,40,35,35,56,40,45,65,100,120,90
0,40,45,40,35,35,56,60,75,85,100,85,115
0,40,45,40,35,35,56,30,45,55,70,55,85
0,40,45,40,35,35,56,80,92,65,65,80,68
0,40,45,40,35,35,56,45,67,60,35,50,63
0,40,45,40,35,35,56,55,65,95,95,45,85
0,40,45,40,35,35,56,30,40,70,70,25,60
0,40,45,40,35,35,56,105,95,80,40,80,90
0,40,45,40,35,35,56,65,55,115,100,40,60
0,40,45,40,35,35,56,250,5,5,35,105,50
0,40,45,40,35,35,56,105,130,120,45,45,40
0,40,45,40,35,35,56,80,85,95,30,30,25
0,40,45,40,35,35,56,65,90,120,85,70,60
0,40,45,40,35,35,56,40,65,95,60,45,35
0,40,45,40,35,35,56,90,55,75,60,75,30
0,40,45,40,35,35,56,50,105,79,35,110,76
0,40,45,40,35,35,56,50,120,53,35,110,87
0,40,45,40,35,35,56,60,80,110,50,80,45
0,40,45,40,35,35,56,50,50,95,40,50,35
0,40,45,40,35,35,56,95,95,85,125,75,55
0,40,45,40,35,35,56,60,40,80,60,45,40
0,40,45,40,35,35,56,60,50,70,80,80,150
0,40,45,40,35,35,56,40,30,50,55,55,100
0,40,45,40,35,35,56,55,130,115,50,50,75
0,40,45,40,35,35,56,30,105,90,25,25,50
0,40,45,40,35,35,56,85,73,70,73,115,67
0,40,45,40,35,35,56,60,48,45,43,90,42
0,40,45,40,35,35,56,35,45,160,30,45,70
0,40,45,40,35,35,56,60,65,60,130,75,110
0,40,45,40,35,35,56,45,50,45,115,55,95
0,40,45,40,35,35,56,30,35,30,100,35,80
0,40,45,40,35,35,56,50,95,180,85,45,70
0,40,45,40,35,35,56,30,65,100,45,25,40
0,40,45,40,35,35,56,105,105,75,65,100,50
0,40,45,40,35,35,56,80,80,50,40,50,25
