Poke_1,Poke_2,Winner 
118,110,110
118,111,118
118,112,118
118,113,113
118,114,114
118,115,115
118,116,118
118,117,117
118,119,119
118,120,120
118,121,121
118,122,122
118,123,123
118,124,124
118,125,125
118,126,118
118,127,127
118,128,128
118,129,118
118,130,130
118,131,131
118,132,118
118,133,133
118,134,134
118,135,135
118,136,118
118,137,137
118,138,138
118,139,139
118,140,140
118,141,141
118,142,118
118,143,143
118,144,144
118,145,145
118,146,118
118,147,147
118,148,148
118,149,149
118,150,150
118,151,151
119,1,1
119,2,2
119,3,3
119,4,119
119,5,119
119,6,119
119,7,119
119,8,119
119,9,9
119,10,119
119,11,119
119,12,119
119,13,119
119,14,119
119,15,119
119,16,119
119,17,119
119,18,18
119,19,119
119,20,119
119,21,119
119,22,119
119,23,119
119,24,119
119,25,25
119,26,26
119,27,119
119,28,119
119,29,119
119,30,119
119,31,119
119,32,119
119,33,119
119,34,119
119,35,119
119,36,36
119,37,119
119,38,119
119,39,119
119,40,119
119,41,119
119,42,42
119,43,43
119,44,44
119,45,45
119,46,46
119,47,47
119,48,119
119,49,49
119,50,119
119,51,119
119,52,119
119,53,119
119,54,119
119,55,55
119,56,119
119,57,57
119,58,119
119,59,119
119,60,119
119,61,119
119,62,62
119,63,119
119,64,119
119,65,65
119,66,119
119,67,119
119,68,68
119,69,69
119,70,70
119,71,71
119,72,72
119,73,73
119,74,119
119,75,119
119,76,119
119,77,119
119,78,119
119,79,79
119,80,80
119,81,81
119,82,82
119,83,119
119,84,119
119,85,85
119,86,119
119,87,87
119,88,119
119,89,89
119,90,119
119,91,91
119,92,119
119,93,119
119,94,94
119,95,119
119,96,119
119,97,97
119,98,119
119,99,99
119,100,100
119,101,101
119,102,102
119,103,103
119,104,119
119,105,119
119,106,106
119,107,107
119,108,119
119,109,119
119,110,110
119,111,119
119,112,119
119,113,113
119,114,114
119,115,115
119,116,119
119,117,119
119,118,119
119,120,119
119,121,121
119,122,122
119,123,123
119,124,124
119,125,125
119,126,119
119,127,127
119,128,128
119,129,119
119,130,130
119,131,131
119,132,119
119,133,119
119,134,134
119,135,135
119,136,119
119,137,119
119,138,119
119,139,139
119,140,119
119,141,141
119,142,119
119,143,143
119,144,144
119,145,145
119,146,119
119,147,147
119,148,148
119,149,149
119,150,150
119,151,151
120,1,1
120,2,2
120,3,3
120,4,120
120,5,120
120,6,120
120,7,120
120,8,8
120,9,9
120,10,120
120,11,120
120,12,12
120,13,120
120,14,120
120,15,15
120,16,120
120,17,17
120,18,18
120,19,120
120,20,20
120,21,120
120,22,22
120,23,120
120,24,24
120,25,25
120,26,26
120,27,120
120,28,120
120,29,120
120,30,30
120,31,120
120,32,120
120,33,33
120,34,120
120,35,120
120,36,36
120,37,120
120,38,120
120,39,120
120,40,40
120,41,120
120,42,42
120,43,43
120,44,44
120,45,45
120,46,46
120,47,47
120,48,120
120,49,49
120,50,120
120,51,120
120,52,120
120,53,53
120,54,120
120,55,55
120,56,120
120,57,57
120,58,120
120,59,120
120,60,120
120,61,61
120,62,62
120,63,120
120,64,64
120,65,65
120,66,120
120,67,67
120,68,68
120,69,69
120,70,70
120,71,71
120,72,72
120,73,73
120,74,120
120,75,120
120,76,120
120,77,120
120,78,120
120,79,79
120,80,80
120,81,81
120,82,82
120,83,83
120,84,120
120,85,85
120,86,120
120,87,87
120,88,120
120,89,89
120,90,120
120,91,91
120,92,120
120,93,93
120,94,94
120,95,120
120,96,120
120,97,97
120,98,120
120,99,99
120,100,100
120,101,101
120,102,102
120,103,103
120,104,120
120,105,120
120,106,106
120,107,107
120,108,108
120,109,109
120,110,110
120,111,120
120,112,120
120,113,113
120,114,114
120,115,115
120,116,120
120,117,117
120,118,120
120,119,119
120,121,121
120,122,122
120,123,123
120,124,124
120,125,125
120,126,120
120,127,127
120,128,128
120,129,120
120,130,130
120,131,131
120,132,120
120,133,120
120,134,134
120,135,135
120,136,120
120,137,137
120,138,138
120,139,139
120,140,140
120,141,141
120,142,120
120,143,143
120,144,144
120,145,145
120,146,120
120,147,147
120,148,148
120,149,149
120,150,150
120,151,151
121,1,121
121,2,121
121,3,3
121,4,121
121,5,121
121,6,121
121,7,121
121,8,121
121,9,121
121,10,121
121,11,121
121,12,12
121,13,121
121,14,121
121,15,121
121,16,121
121,17,121
121,18,121
121,19,121
121,20,121
121,21,121
121,22,121
121,23,121
121,24,121
121,25,25
121,26,26
121,27,121
121,28,121
121,29,121
121,30,121
121,31,121
121,32,121
121,33,121
121,34,121
121,35,121
121,36,121
121,37,121
121,38,121
121,39,121
121,40,121
121,41,121
121,42,121
121,43,121
121,44,121
121,45,121
121,46,46
121,47,47
121,48,121
121,49,121
121,50,121
121,51,121
121,52,121
121,53,121
121,54,121
121,55,121
121,56,121
121,57,121
121,58,121
121,59,121
121,60,121
121,61,121
121,62,121
121,63,121
121,64,121
121,65,121
121,66,121
121,67,121
121,68,121
121,69,121
121,70,121
121,71,121
121,72,121
121,73,121
121,74,121
121,75,121
121,76,121
121,77,121
121,78,121
121,79,121
121,80,121
121,81,81
121,82,82
121,83,121
121,84,121
121,85,121
121,86,121
121,87,121
121,88,121
121,89,121
121,90,121
121,91,121
121,92,121
121,93,121
121,94,121
121,95,121
121,96,121
121,97,121
121,98,121
121,99,121
121,100,100
121,101,101
121,102,102
121,103,103
121,104,121
121,105,121
121,106,121
121,107,121
121,108,121
121,109,121
121,110,121
121,111,121
121,112,121
121,113,121
121,114,114
121,115,121
121,116,121
121,117,121
121,118,121
121,119,121
121,120,121
121,122,121
121,123,123
121,124,121
121,125,125
121,126,121
121,127,127
121,128,121
121,129,121
121,130,130
121,131,121
121,132,121
121,133,121
121,134,121
121,135,135
121,136,121
121,137,121
121,138,121
121,139,121
121,140,121
121,141,121
121,142,121
121,143,143
121,144,144
121,145,145
121,146,121
121,147,121
121,148,121
121,149,149
121,150,121
121,151,121
122,1,122
122,2,122
122,3,3
122,4,122
122,5,122
122,6,6
122,7,122
122,8,122
122,9,9
122,10,122
122,11,122
122,12,122
122,13,122
122,14,122
122,15,122
122,16,122
122,17,122
122,18,18
122,19,122
122,20,122
122,21,122
122,22,122
122,23,122
122,24,122
122,25,122
122,26,26
122,27,122
122,28,122
122,29,122
122,30,122
122,31,31
122,32,122
122,33,122
122,34,34
122,35,122
122,36,36
122,37,122
122,38,38
122,39,122
122,40,122
122,41,122
122,42,122
122,43,122
122,44,122
122,45,45
122,46,122
122,47,122
122,48,122
122,49,122
122,50,122
122,51,122
122,52,122
122,53,122
122,54,122
122,55,55
122,56,122
122,57,122
122,58,122
122,59,59
122,60,122
122,61,122
122,62,122
122,63,122
122,64,122
122,65,122
122,66,122
122,67,122
122,68,122
122,69,122
122,70,122
122,71,71
122,72,122
122,73,73
122,74,122
122,75,122
122,76,76
122,77,122
122,78,78
122,79,122
122,80,80
122,81,81
122,82,82
122,83,122
122,84,122
122,85,85
122,86,122
122,87,87
122,88,122
122,89,89
122,90,122
122,91,91
122,92,122
122,93,122
122,94,94
122,95,122
122,96,122
122,97,122
122,98,122
122,99,99
122,100,122
122,101,101
122,102,122
122,103,103
122,104,122
122,105,122
122,106,122
122,107,122
122,108,122
122,109,122
122,110,110
122,111,122
122,112,112
122,113,122
122,114,122
122,115,115
122,116,122
122,117,122
122,118,122
122,119,122
122,120,122
122,121,121
122,123,123
122,124,122
122,125,125
122,126,126
122,127,127
122,128,128
122,129,122
122,130,130
122,131,131
122,132,122
122,133,122
122,134,134
122,135,135
122,136,136
122,137,122
122,138,122
122,139,139
122,140,122
122,141,141
122,142,142
122,143,143
122,144,144
122,145,145
122,146,146
122,147,122
122,148,122
122,149,122
122,150,122
122,151,122
123,1,123
123,2,123
123,3,123
123,4,4
123,5,5
123,6,6
123,7,123
123,8,123
123,9,9
123,10,123
123,11,123
123,12,123
123,13,123
123,14,123
123,15,123
123,16,16
123,17,17
123,18,18
123,19,123
123,20,123
123,21,21
123,22,22
123,23,123
123,24,123
123,25,25
123,26,26
123,27,123
123,28,123
123,29,123
123,30,123
123,31,31
123,32,123
123,33,123
123,34,34
123,35,123
123,36,123
123,37,37
123,38,38
123,39,123
123,40,123
123,41,123
123,42,42
123,43,123
123,44,123
123,45,123
123,46,123
123,47,123
123,48,123
123,49,123
123,50,123
123,51,123
123,52,123
123,53,123
123,54,123
123,55,55
123,56,123
123,57,123
123,58,58
123,59,59
123,60,123
123,61,123
123,62,123
123,63,123
123,64,123
123,65,123
123,66,123
123,67,123
123,68,123
123,69,123
123,70,123
123,71,123
123,72,123
123,73,73
123,74,74
123,75,75
123,76,76
123,77,77
123,78,78
123,79,123
123,80,123
123,81,81
123,82,82
123,83,83
123,84,84
123,85,85
123,86,123
123,87,87
123,88,123
123,89,89
123,90,123
123,91,91
123,92,123
123,93,123
123,94,94
123,95,95
123,96,123
123,97,123
123,98,123
123,99,123
123,100,100
123,101,101
123,102,123
123,103,123
123,104,123
123,105,123
123,106,123
123,107,123
123,108,123
123,109,123
123,110,123
123,111,111
123,112,112
123,113,123
123,114,123
123,115,123
123,116,123
123,117,123
123,118,123
123,119,123
123,120,123
123,121,123
123,122,123
123,124,123
123,125,125
123,126,126
123,127,123
123,128,123
123,129,123
123,130,130
123,131,131
123,132,123
123,133,123
123,134,134
123,135,135
123,136,136
123,137,123
123,138,138
123,139,139
123,140,140
123,141,141
123,142,142
123,143,143
123,144,144
123,145,145
123,146,146
123,147,123
123,148,123
123,149,149
123,150,123
123,151,123
124,1,124
124,2,124
124,3,124
124,4,4
124,5,5
124,6,6
124,7,124
124,8,124
124,9,9
124,10,124
124,11,124
124,12,124
124,13,124
124,14,124
124,15,124
124,16,124
124,17,124
124,18,124
124,19,124
124,20,124
124,21,124
124,22,124
124,23,124
124,24,124
124,25,124
124,26,26
124,27,124
124,28,124
124,29,124
124,30,124
124,31,124
124,32,124
124,33,124
124,34,124
124,35,124
124,36,36
124,37,37
124,38,38
124,39,124
124,40,124
124,41,124
124,42,124
124,43,124
124,44,124
124,45,124
124,46,124
124,47,124
124,48,124
124,49,124
124,50,124
124,51,124
124,52,124
124,53,124
124,54,124
124,55,55
124,56,124
124,57,124
124,58,58
124,59,59
124,60,124
124,61,124
124,62,124
124,63,124
124,64,124
124,65,124
124,66,124
124,67,124
124,68,124
124,69,124
124,70,124
124,71,124
124,72,124
124,73,124
124,74,124
124,75,124
124,76,76
124,77,77
124,78,78
124,79,79
124,80,80
124,81,81
124,82,82
124,83,124
124,84,124
124,85,124
124,86,124
124,87,87
124,88,124
124,89,124
124,90,124
124,91,91
124,92,124
124,93,124
124,94,94
124,95,124
124,96,124
124,97,124
124,98,124
124,99,99
124,100,124
124,101,101
124,102,124
124,103,124
124,104,124
124,105,124
124,106,124
124,107,124
124,108,124
124,109,124
124,110,124
124,111,124
124,112,112
124,113,124
124,114,124
124,115,115
124,116,124
124,117,124
124,118,124
124,119,124
124,120,124
124,121,121
124,122,122
124,123,123
124,125,125
124,126,126
124,127,127
124,128,128
124,129,124
124,130,130
124,131,131
124,132,124
124,133,124
124,134,134
124,135,135
124,136,136
124,137,124
124,138,138
124,139,139
124,140,140
124,141,141
124,142,142
124,143,143
124,144,144
124,145,124
124,146,146
124,147,124
124,148,124
124,149,124
124,150,124
124,151,124
125,1,1
125,2,2
125,3,3
125,4,125
125,5,125
125,6,125
125,7,125
125,8,125
125,9,125
125,10,125
125,11,125
125,12,125
125,13,125
125,14,125
125,15,125
125,16,125
125,17,125
125,18,125
125,19,125
125,20,125
125,21,125
125,22,125
125,23,125
125,24,125
125,25,125
125,26,125
125,27,27
125,28,28
125,29,125
125,30,125
125,31,31
125,32,125
125,33,125
125,34,34
125,35,125
125,36,125
125,37,125
125,38,38
125,39,125
125,40,125
125,41,125
125,42,125
125,43,43
125,44,44
125,45,45
125,46,46
125,47,47
125,48,125
125,49,125
125,50,50
125,51,51
125,52,125
125,53,125
125,54,125
125,55,125
125,56,125
125,57,125
125,58,125
125,59,59
125,60,125
125,61,125
125,62,125
125,63,125
125,64,125
125,65,65
125,66,125
125,67,125
125,68,68
125,69,69
125,70,70
125,71,71
125,72,125
125,73,125
125,74,74
125,75,75
125,76,76
125,77,125
125,78,78
125,79,125
125,80,125
125,81,125
125,82,125
125,83,125
125,84,125
125,85,125
125,86,125
125,87,125
125,88,125
125,89,89
125,90,125
125,91,125
125,92,125
125,93,125
125,94,94
125,95,95
125,96,125
125,97,125
125,98,125
125,99,125
125,100,125
125,101,101
125,102,102
125,103,103
125,104,104
125,105,105
125,106,125
125,107,125
125,108,125
125,109,125
125,110,110
125,111,111
125,112,112
125,113,125
125,114,114
125,115,115
125,116,125
125,117,125
125,118,125
125,119,125
125,120,125
125,121,125
125,122,125
125,123,125
125,124,125
125,126,126
125,127,127
125,128,128
125,129,125
125,130,125
125,131,125
125,132,125
125,133,125
125,134,125
125,135,135
125,136,136
125,137,125
125,138,125
125,139,125
125,140,125
125,141,125
125,142,125
125,143,143
125,144,125
125,145,125
125,146,125
125,147,147
125,148,148
125,149,149
125,150,150
125,151,151
126,1,126
126,2,126
126,3,126
126,4,126
126,5,126
126,6,6
126,7,7
126,8,8
126,9,9
126,10,126
126,11,126
126,12,126
126,13,126
126,14,126
126,15,126
126,16,126
126,17,126
126,18,126
126,19,126
126,20,126
126,21,126
126,22,126
126,23,126
126,24,126
126,25,126
126,26,126
126,27,27
126,28,28
126,29,126
126,30,126
126,31,31
126,32,126
126,33,126
126,34,34
126,35,126
126,36,126
126,37,126
126,38,38
126,39,126
126,40,126
126,41,126
126,42,126
126,43,126
126,44,126
126,45,126
126,46,126
126,47,126
126,48,126
126,49,126
126,50,50
126,51,51
126,52,126
126,53,126
126,54,54
126,55,55
126,56,126
126,57,126
126,58,126
126,59,59
126,60,60
126,61,61
126,62,62
126,63,126
126,64,126
126,65,65
126,66,126
126,67,126
126,68,68
126,69,126
126,70,126
126,71,126
126,72,72
126,73,73
126,74,74
126,75,75
126,76,76
126,77,126
126,78,78
126,79,79
126,80,80
126,81,126
126,82,126
126,83,126
126,84,126
126,85,126
126,86,86
126,87,87
126,88,126
126,89,89
126,90,90
126,91,91
126,92,126
126,93,126
126,94,94
126,95,95
126,96,126
126,97,126
126,98,98
126,99,99
126,100,126
126,101,126
126,102,126
126,103,126
126,104,104
126,105,105
126,106,126
126,107,126
126,108,126
126,109,126
126,110,126
126,111,111
126,112,112
126,113,126
126,114,126
126,115,126
126,116,116
126,117,117
126,118,118
126,119,119
126,120,120
126,121,121
126,122,126
126,123,126
126,124,126
126,125,126
126,127,126
126,128,126
126,129,129
126,130,130
126,131,131
126,132,126
126,133,126
126,134,134
126,135,135
126,136,136
126,137,126
126,138,138
126,139,139
126,140,140
126,141,141
126,142,142
126,143,143
126,144,126
126,145,145
126,146,146
126,147,147
126,148,148
126,149,149
126,150,150
126,151,151
127,1,127
127,2,127
127,3,3
127,4,4
127,5,5
127,6,6
127,7,127
127,8,127
127,9,9
127,10,127
127,11,127
127,12,12
127,13,127
127,14,127
127,15,15
127,16,16
127,17,17
127,18,18
127,19,127
127,20,127
127,21,21
127,22,22
127,23,23
127,24,24
127,25,127
127,26,127
127,27,127
127,28,127
127,29,29
127,30,30
127,31,31
127,32,32
127,33,33
127,34,34
127,35,35
127,36,36
127,37,37
127,38,38
127,39,39
127,40,40
127,41,41
127,42,42
127,43,127
127,44,127
127,45,127
127,46,127
127,47,127
127,48,48
127,49,49
127,50,127
127,51,127
127,52,127
127,53,127
127,54,127
127,55,55
127,56,127
127,57,127
127,58,58
127,59,59
127,60,127
127,61,127
127,62,62
127,63,127
127,64,127
127,65,127
127,66,127
127,67,127
127,68,68
127,69,127
127,70,127
127,71,127
127,72,72
127,73,73
127,74,74
127,75,75
127,76,76
127,77,77
127,78,78
127,79,127
127,80,127
127,81,81
127,82,82
127,83,83
127,84,84
127,85,85
127,86,127
127,87,127
127,88,88
127,89,89
127,90,127
127,91,91
127,92,92
127,93,93
127,94,94
127,95,95
127,96,127
127,97,127
127,98,127
127,99,127
127,100,127
127,101,127
127,102,127
127,103,127
127,104,127
127,105,127
127,106,127
127,107,127
127,108,127
127,109,109
127,110,110
127,111,111
127,112,112
127,113,127
127,114,127
127,115,127
127,116,127
127,117,127
127,118,127
127,119,127
127,120,127
127,121,127
127,122,127
127,123,123
127,124,127
127,125,127
127,126,126
127,128,127
127,129,127
127,130,130
127,131,131
127,132,127
127,133,127
127,134,134
127,135,135
127,136,136
127,137,127
127,138,138
127,139,139
127,140,140
127,141,141
127,142,142
127,143,143
127,144,144
127,145,145
127,146,146
127,147,127
127,148,127
127,149,149
127,150,127
127,151,127
128,1,128
128,2,128
128,3,3
128,4,128
128,5,128
128,6,6
128,7,128
128,8,128
128,9,9
128,10,128
128,11,128
128,12,128
128,13,128
128,14,128
128,15,128
128,16,128
128,17,128
128,18,128
128,19,128
128,20,128
128,21,128
128,22,128
128,23,128
128,24,128
128,25,128
128,26,128
128,27,128
128,28,128
128,29,128
128,30,128
128,31,31
128,32,128
128,33,128
128,34,34
128,35,128
128,36,128
128,37,128
128,38,38
128,39,128
128,40,128
128,41,128
128,42,128
128,43,128
128,44,128
128,45,45
128,46,128
128,47,128
128,48,128
128,49,128
128,50,128
128,51,128
128,52,128
128,53,128
128,54,128
128,55,55
128,56,56
128,57,57
128,58,128
128,59,59
128,60,128
128,61,128
128,62,62
128,63,128
128,64,128
128,65,65
128,66,66
128,67,67
128,68,68
128,69,128
128,70,128
128,71,71
128,72,128
128,73,73
128,74,74
128,75,75
128,76,76
128,77,128
128,78,78
128,79,128
128,80,80
128,81,81
128,82,82
128,83,128
128,84,128
128,85,128
128,86,128
128,87,128
128,88,128
128,89,89
128,90,128
128,91,91
128,92,92
128,93,93
128,94,94
128,95,95
128,96,128
128,97,128
128,98,128
128,99,128
128,100,128
128,101,101
128,102,128
128,103,103
128,104,128
128,105,128
128,106,106
128,107,107
128,108,128
128,109,128
128,110,110
128,111,111
128,112,112
128,113,128
128,114,128
128,115,115
128,116,128
128,117,128
128,118,128
128,119,128
128,120,128
128,121,121
128,122,128
128,123,123
128,124,128
128,125,125
128,126,126
128,127,127
128,129,128
128,130,130
128,131,131
128,132,128
128,133,128
128,134,134
128,135,135
128,136,136
128,137,128
128,138,138
128,139,139
128,140,140
128,141,141
128,142,142
128,143,143
128,144,144
128,145,145
128,146,146
128,147,128
128,148,128
128,149,149
128,150,150
128,151,151
129,1,1
129,2,2
129,3,3
129,4,129
129,5,129
129,6,6
129,7,7
129,8,8
129,9,9
129,10,129
129,11,11
129,12,12
129,13,129
129,14,14
129,15,15
129,16,16
129,17,17
129,18,18
129,19,19
129,20,20
129,21,21
129,22,22
129,23,23
129,24,24
129,25,25
129,26,26
129,27,129
129,28,28
129,29,29
129,30,30
129,31,31
129,32,32
129,33,33
129,34,34
129,35,35
129,36,36
129,37,129
129,38,129
129,39,39
129,40,40
129,41,41
129,42,42
129,43,43
129,44,44
129,45,45
129,46,46
129,47,47
129,48,48
129,49,49
129,50,129
129,51,51
129,52,52
129,53,53
129,54,54
129,55,55
129,56,56
129,57,57
129,58,129
129,59,129
129,60,60
129,61,61
129,62,62
129,63,63
129,64,64
129,65,65
129,66,66
129,67,67
129,68,68
129,69,69
129,70,70
129,71,71
129,72,72
129,73,73
129,74,129
129,75,129
129,76,129
129,77,129
129,78,129
129,79,79
129,80,80
129,81,81
129,82,82
129,83,83
129,84,84
129,85,85
129,86,86
129,87,87
129,88,88
129,89,89
129,90,90
129,91,91
129,92,92
129,93,93
129,94,94
129,95,129
129,96,96
129,97,97
129,98,98
129,99,99
129,100,100
129,101,101
129,102,102
129,103,103
129,104,129
129,105,105
129,106,106
129,107,107
129,108,108
129,109,109
129,110,110
129,111,129
129,112,129
129,113,113
129,114,114
129,115,115
129,116,116
129,117,117
129,118,118
129,119,119
129,120,120
129,121,121
129,122,122
129,123,123
129,124,124
129,125,125
129,126,129
129,127,127
129,128,128
129,130,130
129,131,131
129,132,132
129,133,133
129,134,134
129,135,135
129,136,129
129,137,137
129,138,138
129,139,139
129,140,140
129,141,141
129,142,142
129,143,143
129,144,144
129,145,145
129,146,146
129,147,147
129,148,148
129,149,149
129,150,150
129,151,151
130,1,130
130,2,130
130,3,130
130,4,130
130,5,130
130,6,130
130,7,130
130,8,130
130,9,130
130,10,130
130,11,130
130,12,130
130,13,130
130,14,130
130,15,130
130,16,130
130,17,130
130,18,130
130,19,130
130,20,130
130,21,130
130,22,130
130,23,130
130,24,130
130,25,25
130,26,26
130,27,130
130,28,130
130,29,130
130,30,130
130,31,130
130,32,130
130,33,130
130,34,130
130,35,130
130,36,130
130,37,130
130,38,130
130,39,130
130,40,130
130,41,130
130,42,130
130,43,130
130,44,130
130,45,130
130,46,130
130,47,130
130,48,130
130,49,130
130,50,130
130,51,130
130,52,130
130,53,130
130,54,130
130,55,130
130,56,130
130,57,130
130,58,130
130,59,130
130,60,130
130,61,130
130,62,130
130,63,130
130,64,130
130,65,130
130,66,130
130,67,130
130,68,130
130,69,130
130,70,130
130,71,130
130,72,130
130,73,130
130,74,130
130,75,130
130,76,130
130,77,130
130,78,130
130,79,130
130,80,130
130,81,81
130,82,82
130,83,130
130,84,130
130,85,130
130,86,130
130,87,130
130,88,130
130,89,130
130,90,130
130,91,130
130,92,130
130,93,130
130,94,130
130,95,130
130,96,130
130,97,130
130,98,130
130,99,130
130,100,100
130,101,101
130,102,130
130,103,130
130,104,130
130,105,130
130,106,130
130,107,130
130,108,130
130,109,130
130,110,130
130,111,130
130,112,130
130,113,130
130,114,130
130,115,130
130,116,130
130,117,130
130,118,130
130,119,130
130,120,130
130,121,130
130,122,130
130,123,130
130,124,130
130,125,125
130,126,130
130,127,130
130,128,130
130,129,130
130,131,130
130,132,130
130,133,130
130,134,130
130,135,135
130,136,130
130,137,130
130,138,138
130,139,139
130,140,140
130,141,141
130,142,130
130,143,143
130,144,144
130,145,145
130,146,130
130,147,130
130,148,130
130,149,149
130,150,150
130,151,151
131,1,131
131,2,131
131,3,131
131,4,131
131,5,131
131,6,131
131,7,131
131,8,131
131,9,131
131,10,131
131,11,131
131,12,131
131,13,131
131,14,131
131,15,131
131,16,131
131,17,131
131,18,131
131,19,131
131,20,131
131,21,131
131,22,131
131,23,131
131,24,131
131,25,25
131,26,26
131,27,131
131,28,131
131,29,131
131,30,131
131,31,131
131,32,131
131,33,131
131,34,131
131,35,131
131,36,131
131,37,131
131,38,131
131,39,131
131,40,131
131,41,131
131,42,131
131,43,131
131,44,131
131,45,131
131,46,131
131,47,131
131,48,131
131,49,131
131,50,131
131,51,131
131,52,131
131,53,131
131,54,131
131,55,131
131,56,56
131,57,57
131,58,131
131,59,131
131,60,131
131,61,131
131,62,62
131,63,131
131,64,131
131,65,131
131,66,66
131,67,67
131,68,68
131,69,131
131,70,131
131,71,131
131,72,72
131,73,73
131,74,131
131,75,131
131,76,131
131,77,131
131,78,131
131,79,79
131,80,80
131,81,81
131,82,82
131,83,131
131,84,131
131,85,131
131,86,131
131,87,131
131,88,131
131,89,131
131,90,131
131,91,131
131,92,131
131,93,131
131,94,131
131,95,131
131,96,131
131,97,131
131,98,131
131,99,131
131,100,100
131,101,101
131,102,131
131,103,131
131,104,131
131,105,131
131,106,106
131,107,107
131,108,131
131,109,131
131,110,131
131,111,131
131,112,131
131,113,131
131,114,131
131,115,131
131,116,131
131,117,131
131,118,131
131,119,131
131,120,131
131,121,121
131,122,131
131,123,131
131,124,131
131,125,125
131,126,131
131,127,131
131,128,131
131,129,131
131,130,130
131,132,131
131,133,131
131,134,131
131,135,135
131,136,131
131,137,131
131,138,138
131,139,139
131,140,140
131,141,141
131,142,131
131,143,143
131,144,144
131,145,145
131,146,131
131,147,131
131,148,131
131,149,131
131,150,150
131,151,151
132,1,1
132,2,2
132,3,3
132,4,4
132,5,5
132,6,6
132,7,7
132,8,8
132,9,9
132,10,132
132,11,132
132,12,12
132,13,132
132,14,132
132,15,15
132,16,132
132,17,17
132,18,18
132,19,132
132,20,20
132,21,132
132,22,22
132,23,23
132,24,24
132,25,25
132,26,26
132,27,27
132,28,28
132,29,132
132,30,30
132,31,31
132,32,132
132,33,33
132,34,34
132,35,35
132,36,36
132,37,37
132,38,38
132,39,132
132,40,40
132,41,132
132,42,42
132,43,43
132,44,44
132,45,45
132,46,132
132,47,47
132,48,48
132,49,49
132,50,132
132,51,51
132,52,52
132,53,53
132,54,54
132,55,55
132,56,56
132,57,57
132,58,58
132,59,59
132,60,60
132,61,61
132,62,62
132,63,63
132,64,64
132,65,65
132,66,66
132,67,67
132,68,68
132,69,69
132,70,70
132,71,71
132,72,72
132,73,73
132,74,74
132,75,75
132,76,76
132,77,77
132,78,78
132,79,79
132,80,80
132,81,81
132,82,82
132,83,83
132,84,84
132,85,85
132,86,86
132,87,87
132,88,88
132,89,89
132,90,90
132,91,91
132,92,92
132,93,93
132,94,94
132,95,95
132,96,96
132,97,97
132,98,98
132,99,99
132,100,100
132,101,101
132,102,102
132,103,103
132,104,104
132,105,105
132,106,106
132,107,107
132,108,108
132,109,109
132,110,110
132,111,111
132,112,112
132,113,113
132,114,114
132,115,115
132,116,116
132,117,117
132,118,118
132,119,119
132,120,120
132,121,121
132,122,122
132,123,123
132,124,124
132,125,125
132,126,126
132,127,127
132,128,128
132,129,132
132,130,130
132,131,131
132,133,133
132,134,134
132,135,135
132,136,136
132,137,137
132,138,138
132,139,139
132,140,140
132,141,141
132,142,142
132,143,143
132,144,144
132,145,145
132,146,146
132,147,147
132,148,148
132,149,149
132,150,150
132,151,151
133,1,133
133,2,2
133,3,3
133,4,133
133,5,5
133,6,6
133,7,133
133,8,8
133,9,9
133,10,133
133,11,133
133,12,12
133,13,133
133,14,133
133,15,15
133,16,133
133,17,17
133,18,18
133,19,133
133,20,20
133,21,133
133,22,22
133,23,133
133,24,24
133,25,133
133,26,26
133,27,133
133,28,28
133,29,133
133,30,30
133,31,31
133,32,133
133,33,33
133,34,34
133,35,133
133,36,36
133,37,133
133,38,38
133,39,133
133,40,40
133,41,133
133,42,42
133,43,133
133,44,44
133,45,45
133,46,133
133,47,47
133,48,133
133,49,49
133,50,133
133,51,51
133,52,133
133,53,53
133,54,133
133,55,55
133,56,56
133,57,57
133,58,58
133,59,59
133,60,133
133,61,61
133,62,62
133,63,133
133,64,64
133,65,65
133,66,66
133,67,67
133,68,68
133,69,133
133,70,70
133,71,71
133,72,72
133,73,73
133,74,74
133,75,75
133,76,76
133,77,77
133,78,78
133,79,133
133,80,80
133,81,81
133,82,82
133,83,83
133,84,133
133,85,85
133,86,86
133,87,87
133,88,88
133,89,89
133,90,133
133,91,91
133,92,92
133,93,93
133,94,94
133,95,95
133,96,96
133,97,97
133,98,98
133,99,99
133,100,100
133,101,101
133,102,102
133,103,103
133,104,133
133,105,105
133,106,106
133,107,107
133,108,108
133,109,109
133,110,110
133,111,111
133,112,112
133,113,113
133,114,114
133,115,115
133,116,133
133,117,117
133,118,133
133,119,119
133,120,120
133,121,121
133,122,122
133,123,123
133,124,124
133,125,125
133,126,126
133,127,127
133,128,128
133,129,133
133,130,130
133,131,131
133,132,133
133,134,134
133,135,135
133,136,136
133,137,137
133,138,138
133,139,139
133,140,140
133,141,141
133,142,142
133,143,143
133,144,144
133,145,145
133,146,146
133,147,133
133,148,148
133,149,149
133,150,150
133,151,151
134,1,1
134,2,2
134,3,3
134,4,134
134,5,134
134,6,134
134,7,134
134,8,134
134,9,9
134,10,134
134,11,134
134,12,134
134,13,134
134,14,134
134,15,134
134,16,134
134,17,134
134,18,134
134,19,134
134,20,134
134,21,134
134,22,134
134,23,134
134,24,134
134,25,25
134,26,26
134,27,134
134,28,134
134,29,134
134,30,134
134,31,134
134,32,134
134,33,134
134,34,134
134,35,134
134,36,134
134,37,134
134,38,134
134,39,134
